| 0 | Stefan | TRUE | 100.50000 | 0 | Bogdan | FALSE |
| 117 | Stefan | TRUE | 100.50000 | 117 | Bogdan | FALSE |
| 118 | Stefan | TRUE | 100.50000 | 118 | Bogdan | FALSE |
| 119 | Stefan | TRUE | 100.50000 | 119 | Bogdan | FALSE |
| 120 | Stefan | TRUE | 100.50000 | 120 | Bogdan | FALSE |
| 121 | Stefan | TRUE | 100.50000 | 121 | Bogdan | FALSE |
| 122 | Stefan | TRUE | 100.50000 | 122 | Bogdan | FALSE |
| 123 | Stefan | TRUE | 100.50000 | 123 | Bogdan | FALSE |
| 124 | Stefan | TRUE | 100.50000 | 124 | Bogdan | FALSE |
| 125 | Stefan | TRUE | 100.50000 | 125 | Bogdan | FALSE |
| 126 | Stefan | TRUE | 100.50000 | 126 | Bogdan | FALSE |
| 127 | Stefan | TRUE | 100.50000 | 127 | Bogdan | FALSE |
| 128 | Stefan | TRUE | 100.50000 | 128 | Bogdan | FALSE |
| 129 | Stefan | TRUE | 100.50000 | 129 | Bogdan | FALSE |
| 130 | Stefan | TRUE | 100.50000 | 130 | Bogdan | FALSE |
| 131 | Stefan | TRUE | 100.50000 | 131 | Bogdan | FALSE |
| 132 | Stefan | TRUE | 100.50000 | 132 | Bogdan | FALSE |
| 133 | Stefan | TRUE | 100.50000 | 133 | Bogdan | FALSE |
| 134 | Stefan | TRUE | 100.50000 | 134 | Bogdan | FALSE |
| 135 | Stefan | TRUE | 100.50000 | 135 | Bogdan | FALSE |
| 136 | Stefan | TRUE | 100.50000 | 136 | Bogdan | FALSE |
| 137 | Stefan | TRUE | 100.50000 | 137 | Bogdan | FALSE |
| 138 | Stefan | TRUE | 100.50000 | 138 | Bogdan | FALSE |
| 139 | Stefan | TRUE | 100.50000 | 139 | Bogdan | FALSE |
| 140 | Stefan | TRUE | 100.50000 | 140 | Bogdan | FALSE |
| 141 | Stefan | TRUE | 100.50000 | 141 | Bogdan | FALSE |
| 142 | Stefan | TRUE | 100.50000 | 142 | Bogdan | FALSE |
| 143 | Stefan | TRUE | 100.50000 | 143 | Bogdan | FALSE |
| 144 | Stefan | TRUE | 100.50000 | 144 | Bogdan | FALSE |
| 145 | Stefan | TRUE | 100.50000 | 145 | Bogdan | FALSE |
| 146 | Stefan | TRUE | 100.50000 | 146 | Bogdan | FALSE |
| 147 | Stefan | TRUE | 100.50000 | 147 | Bogdan | FALSE |
| 148 | Stefan | TRUE | 100.50000 | 148 | Bogdan | FALSE |
| 149 | Stefan | TRUE | 100.50000 | 149 | Bogdan | FALSE |
| 200 | Stefan | TRUE | 100.50000 | 200 | Bogdan | FALSE |
| 201 | Stefan | TRUE | 100.50000 | 201 | Bogdan | FALSE |
| 202 | Stefan | TRUE | 100.50000 | 202 | Bogdan | FALSE |
| 203 | Stefan | TRUE | 100.50000 | 203 | Bogdan | FALSE |
| 204 | Stefan | TRUE | 100.50000 | 204 | Bogdan | FALSE |
| 205 | Stefan | TRUE | 100.50000 | 205 | Bogdan | FALSE |
| 206 | Stefan | TRUE | 100.50000 | 206 | Bogdan | FALSE |
| 207 | Stefan | TRUE | 100.50000 | 207 | Bogdan | FALSE |
| 208 | Stefan | TRUE | 100.50000 | 208 | Bogdan | FALSE |
| 209 | Stefan | TRUE | 100.50000 | 209 | Bogdan | FALSE |
| 210 | Stefan | TRUE | 100.50000 | 210 | Bogdan | FALSE |
| 211 | Stefan | TRUE | 100.50000 | 211 | Bogdan | FALSE |
| 212 | Stefan | TRUE | 100.50000 | 212 | Bogdan | FALSE |
| 213 | Stefan | TRUE | 100.50000 | 213 | Bogdan | FALSE |
| 214 | Stefan | TRUE | 100.50000 | 214 | Bogdan | FALSE |
| 215 | Stefan | TRUE | 100.50000 | 215 | Bogdan | FALSE |
| 216 | Stefan | TRUE | 100.50000 | 216 | Bogdan | FALSE |
| 217 | Stefan | TRUE | 100.50000 | 217 | Bogdan | FALSE |
| 218 | Stefan | TRUE | 100.50000 | 218 | Bogdan | FALSE |
| 219 | Stefan | TRUE | 100.50000 | 219 | Bogdan | FALSE |
| 220 | Stefan | TRUE | 100.50000 | 220 | Bogdan | FALSE |
| 221 | Stefan | TRUE | 100.50000 | 221 | Bogdan | FALSE |
| 222 | Stefan | TRUE | 100.50000 | 222 | Bogdan | FALSE |
| 223 | Stefan | TRUE | 100.50000 | 223 | Bogdan | FALSE |
| 224 | Stefan | TRUE | 100.50000 | 224 | Bogdan | FALSE |
| 225 | Stefan | TRUE | 100.50000 | 225 | Bogdan | FALSE |
| 226 | Stefan | TRUE | 100.50000 | 226 | Bogdan | FALSE |
| 227 | Stefan | TRUE | 100.50000 | 227 | Bogdan | FALSE |
| 228 | Stefan | TRUE | 100.50000 | 228 | Bogdan | FALSE |
| 229 | Stefan | TRUE | 100.50000 | 229 | Bogdan | FALSE |
| 230 | Stefan | TRUE | 100.50000 | 230 | Bogdan | FALSE |
| 231 | Stefan | TRUE | 100.50000 | 231 | Bogdan | FALSE |
| 232 | Stefan | TRUE | 100.50000 | 232 | Bogdan | FALSE |
| 233 | Stefan | TRUE | 100.50000 | 233 | Bogdan | FALSE |
| 234 | Stefan | TRUE | 100.50000 | 234 | Bogdan | FALSE |
| 235 | Stefan | TRUE | 100.50000 | 235 | Bogdan | FALSE |
| 236 | Stefan | TRUE | 100.50000 | 236 | Bogdan | FALSE |
| 237 | Stefan | TRUE | 100.50000 | 237 | Bogdan | FALSE |
| 238 | Stefan | TRUE | 100.50000 | 238 | Bogdan | FALSE |
| 239 | Stefan | TRUE | 100.50000 | 239 | Bogdan | FALSE |
| 240 | Stefan | TRUE | 100.50000 | 240 | Bogdan | FALSE |
| 241 | Stefan | TRUE | 100.50000 | 241 | Bogdan | FALSE |
| 242 | Stefan | TRUE | 100.50000 | 242 | Bogdan | FALSE |
| 243 | Stefan | TRUE | 100.50000 | 243 | Bogdan | FALSE |
| 244 | Stefan | TRUE | 100.50000 | 244 | Bogdan | FALSE |
| 245 | Stefan | TRUE | 100.50000 | 245 | Bogdan | FALSE |
| 246 | Stefan | TRUE | 100.50000 | 246 | Bogdan | FALSE |
| 247 | Stefan | TRUE | 100.50000 | 247 | Bogdan | FALSE |
| 248 | Stefan | TRUE | 100.50000 | 248 | Bogdan | FALSE |
| 249 | Stefan | TRUE | 100.50000 | 249 | Bogdan | FALSE |
| 300 | Stefan | TRUE | 100.50000 | 300 | Bogdan | FALSE |
| 301 | Stefan | TRUE | 100.50000 | 301 | Bogdan | FALSE |
| 302 | Stefan | TRUE | 100.50000 | 302 | Bogdan | FALSE |
| 303 | Stefan | TRUE | 100.50000 | 303 | Bogdan | FALSE |
| 304 | Stefan | TRUE | 100.50000 | 304 | Bogdan | FALSE |
| 305 | Stefan | TRUE | 100.50000 | 305 | Bogdan | FALSE |
| 306 | Stefan | TRUE | 100.50000 | 306 | Bogdan | FALSE |
| 307 | Stefan | TRUE | 100.50000 | 307 | Bogdan | FALSE |
| 308 | Stefan | TRUE | 100.50000 | 308 | Bogdan | FALSE |
| 309 | Stefan | TRUE | 100.50000 | 309 | Bogdan | FALSE |
| 310 | Stefan | TRUE | 100.50000 | 310 | Bogdan | FALSE |
| 311 | Stefan | TRUE | 100.50000 | 311 | Bogdan | FALSE |
| 312 | Stefan | TRUE | 100.50000 | 312 | Bogdan | FALSE |
| 313 | Stefan | TRUE | 100.50000 | 313 | Bogdan | FALSE |
| 314 | Stefan | TRUE | 100.50000 | 314 | Bogdan | FALSE |
| 315 | Stefan | TRUE | 100.50000 | 315 | Bogdan | FALSE |
| 316 | Stefan | TRUE | 100.50000 | 316 | Bogdan | FALSE |
| 317 | Stefan | TRUE | 100.50000 | 317 | Bogdan | FALSE |
| 318 | Stefan | TRUE | 100.50000 | 318 | Bogdan | FALSE |
| 319 | Stefan | TRUE | 100.50000 | 319 | Bogdan | FALSE |
| 320 | Stefan | TRUE | 100.50000 | 320 | Bogdan | FALSE |
| 321 | Stefan | TRUE | 100.50000 | 321 | Bogdan | FALSE |
| 322 | Stefan | TRUE | 100.50000 | 322 | Bogdan | FALSE |
| 323 | Stefan | TRUE | 100.50000 | 323 | Bogdan | FALSE |
| 324 | Stefan | TRUE | 100.50000 | 324 | Bogdan | FALSE |
| 325 | Stefan | TRUE | 100.50000 | 325 | Bogdan | FALSE |
| 326 | Stefan | TRUE | 100.50000 | 326 | Bogdan | FALSE |
| 327 | Stefan | TRUE | 100.50000 | 327 | Bogdan | FALSE |
| 328 | Stefan | TRUE | 100.50000 | 328 | Bogdan | FALSE |
| 329 | Stefan | TRUE | 100.50000 | 329 | Bogdan | FALSE |
| 330 | Stefan | TRUE | 100.50000 | 330 | Bogdan | FALSE |
| 331 | Stefan | TRUE | 100.50000 | 331 | Bogdan | FALSE |
| 332 | Stefan | TRUE | 100.50000 | 332 | Bogdan | FALSE |
| 333 | Stefan | TRUE | 100.50000 | 333 | Bogdan | FALSE |
| 334 | Stefan | TRUE | 100.50000 | 334 | Bogdan | FALSE |
| 335 | Stefan | TRUE | 100.50000 | 335 | Bogdan | FALSE |
| 336 | Stefan | TRUE | 100.50000 | 336 | Bogdan | FALSE |
| 337 | Stefan | TRUE | 100.50000 | 337 | Bogdan | FALSE |
| 338 | Stefan | TRUE | 100.50000 | 338 | Bogdan | FALSE |
| 339 | Stefan | TRUE | 100.50000 | 339 | Bogdan | FALSE |
| 340 | Stefan | TRUE | 100.50000 | 340 | Bogdan | FALSE |
| 341 | Stefan | TRUE | 100.50000 | 341 | Bogdan | FALSE |
| 342 | Stefan | TRUE | 100.50000 | 342 | Bogdan | FALSE |
| 343 | Stefan | TRUE | 100.50000 | 343 | Bogdan | FALSE |
| 344 | Stefan | TRUE | 100.50000 | 344 | Bogdan | FALSE |
| 345 | Stefan | TRUE | 100.50000 | 345 | Bogdan | FALSE |
| 346 | Stefan | TRUE | 100.50000 | 346 | Bogdan | FALSE |
| 347 | Stefan | TRUE | 100.50000 | 347 | Bogdan | FALSE |
| 348 | Stefan | TRUE | 100.50000 | 348 | Bogdan | FALSE |
| 349 | Stefan | TRUE | 100.50000 | 349 | Bogdan | FALSE |
| 0 | Stefan | TRUE | 100.50000 | 0 | Bogdan | FALSE |
| 1 | Stefan | TRUE | 100.50000 | 1 | Bogdan | FALSE |
| 2 | Stefan | TRUE | 100.50000 | 2 | Bogdan | FALSE |
| 3 | Stefan | TRUE | 100.50000 | 3 | Bogdan | FALSE |
| 4 | Stefan | TRUE | 100.50000 | 4 | Bogdan | FALSE |
| 5 | Stefan | TRUE | 100.50000 | 5 | Bogdan | FALSE |
| 6 | Stefan | TRUE | 100.50000 | 6 | Bogdan | FALSE |
| 7 | Stefan | TRUE | 100.50000 | 7 | Bogdan | FALSE |
| 8 | Stefan | TRUE | 100.50000 | 8 | Bogdan | FALSE |
| 9 | Stefan | TRUE | 100.50000 | 9 | Bogdan | FALSE |
| 10 | Stefan | TRUE | 100.50000 | 10 | Bogdan | FALSE |
| 11 | Stefan | TRUE | 100.50000 | 11 | Bogdan | FALSE |
| 12 | Stefan | TRUE | 100.50000 | 12 | Bogdan | FALSE |
| 13 | Stefan | TRUE | 100.50000 | 13 | Bogdan | FALSE |
| 14 | Stefan | TRUE | 100.50000 | 14 | Bogdan | FALSE |
| 15 | Stefan | TRUE | 100.50000 | 15 | Bogdan | FALSE |
| 16 | Stefan | TRUE | 100.50000 | 16 | Bogdan | FALSE |
| 17 | Stefan | TRUE | 100.50000 | 17 | Bogdan | FALSE |
| 18 | Stefan | TRUE | 100.50000 | 18 | Bogdan | FALSE |
| 19 | Stefan | TRUE | 100.50000 | 19 | Bogdan | FALSE |
| 20 | Stefan | TRUE | 100.50000 | 20 | Bogdan | FALSE |
| 21 | Stefan | TRUE | 100.50000 | 21 | Bogdan | FALSE |
| 22 | Stefan | TRUE | 100.50000 | 22 | Bogdan | FALSE |
| 23 | Stefan | TRUE | 100.50000 | 23 | Bogdan | FALSE |
| 24 | Stefan | TRUE | 100.50000 | 24 | Bogdan | FALSE |
| 25 | Stefan | TRUE | 100.50000 | 25 | Bogdan | FALSE |
| 26 | Stefan | TRUE | 100.50000 | 26 | Bogdan | FALSE |
| 27 | Stefan | TRUE | 100.50000 | 27 | Bogdan | FALSE |
| 28 | Stefan | TRUE | 100.50000 | 28 | Bogdan | FALSE |
| 29 | Stefan | TRUE | 100.50000 | 29 | Bogdan | FALSE |
| 30 | Stefan | TRUE | 100.50000 | 30 | Bogdan | FALSE |
| 31 | Stefan | TRUE | 100.50000 | 31 | Bogdan | FALSE |
| 32 | Stefan | TRUE | 100.50000 | 32 | Bogdan | FALSE |
| 33 | Stefan | TRUE | 100.50000 | 33 | Bogdan | FALSE |
| 34 | Stefan | TRUE | 100.50000 | 34 | Bogdan | FALSE |
| 35 | Stefan | TRUE | 100.50000 | 35 | Bogdan | FALSE |
| 36 | Stefan | TRUE | 100.50000 | 36 | Bogdan | FALSE |
| 37 | Stefan | TRUE | 100.50000 | 37 | Bogdan | FALSE |
| 38 | Stefan | TRUE | 100.50000 | 38 | Bogdan | FALSE |
| 39 | Stefan | TRUE | 100.50000 | 39 | Bogdan | FALSE |
| 40 | Stefan | TRUE | 100.50000 | 40 | Bogdan | FALSE |
| 41 | Stefan | TRUE | 100.50000 | 41 | Bogdan | FALSE |
| 42 | Stefan | TRUE | 100.50000 | 42 | Bogdan | FALSE |
| 43 | Stefan | TRUE | 100.50000 | 43 | Bogdan | FALSE |
| 44 | Stefan | TRUE | 100.50000 | 44 | Bogdan | FALSE |
| 45 | Stefan | TRUE | 100.50000 | 45 | Bogdan | FALSE |
| 46 | Stefan | TRUE | 100.50000 | 46 | Bogdan | FALSE |
| 47 | Stefan | TRUE | 100.50000 | 47 | Bogdan | FALSE |
| 48 | Stefan | TRUE | 100.50000 | 48 | Bogdan | FALSE |
| 49 | Stefan | TRUE | 100.50000 | 49 | Bogdan | FALSE |
| 100 | Stefan | TRUE | 100.50000 | 100 | Bogdan | FALSE |
| 101 | Stefan | TRUE | 100.50000 | 101 | Bogdan | FALSE |
| 102 | Stefan | TRUE | 100.50000 | 102 | Bogdan | FALSE |
| 103 | Stefan | TRUE | 100.50000 | 103 | Bogdan | FALSE |
| 104 | Stefan | TRUE | 100.50000 | 104 | Bogdan | FALSE |
| 105 | Stefan | TRUE | 100.50000 | 105 | Bogdan | FALSE |
| 106 | Stefan | TRUE | 100.50000 | 106 | Bogdan | FALSE |
| 107 | Stefan | TRUE | 100.50000 | 107 | Bogdan | FALSE |
| 108 | Stefan | TRUE | 100.50000 | 108 | Bogdan | FALSE |
| 109 | Stefan | TRUE | 100.50000 | 109 | Bogdan | FALSE |
| 110 | Stefan | TRUE | 100.50000 | 110 | Bogdan | FALSE |
| 111 | Stefan | TRUE | 100.50000 | 111 | Bogdan | FALSE |
| 112 | Stefan | TRUE | 100.50000 | 112 | Bogdan | FALSE |
| 113 | Stefan | TRUE | 100.50000 | 113 | Bogdan | FALSE |
| 114 | Stefan | TRUE | 100.50000 | 114 | Bogdan | FALSE |
| 115 | Stefan | TRUE | 100.50000 | 115 | Bogdan | FALSE |
| 116 | Stefan | TRUE | 100.50000 | 116 | Bogdan | FALSE |
| 117 | Stefan | TRUE | 100.50000 | 117 | Bogdan | FALSE |
| 118 | Stefan | TRUE | 100.50000 | 118 | Bogdan | FALSE |
| 119 | Stefan | TRUE | 100.50000 | 119 | Bogdan | FALSE |
| 120 | Stefan | TRUE | 100.50000 | 120 | Bogdan | FALSE |
| 121 | Stefan | TRUE | 100.50000 | 121 | Bogdan | FALSE |
| 122 | Stefan | TRUE | 100.50000 | 122 | Bogdan | FALSE |
| 123 | Stefan | TRUE | 100.50000 | 123 | Bogdan | FALSE |
| 124 | Stefan | TRUE | 100.50000 | 124 | Bogdan | FALSE |
| 125 | Stefan | TRUE | 100.50000 | 125 | Bogdan | FALSE |
| 126 | Stefan | TRUE | 100.50000 | 126 | Bogdan | FALSE |
| 127 | Stefan | TRUE | 100.50000 | 127 | Bogdan | FALSE |
| 128 | Stefan | TRUE | 100.50000 | 128 | Bogdan | FALSE |
| 129 | Stefan | TRUE | 100.50000 | 129 | Bogdan | FALSE |
| 130 | Stefan | TRUE | 100.50000 | 130 | Bogdan | FALSE |
| 131 | Stefan | TRUE | 100.50000 | 131 | Bogdan | FALSE |
| 132 | Stefan | TRUE | 100.50000 | 132 | Bogdan | FALSE |
| 133 | Stefan | TRUE | 100.50000 | 133 | Bogdan | FALSE |
| 134 | Stefan | TRUE | 100.50000 | 134 | Bogdan | FALSE |
| 135 | Stefan | TRUE | 100.50000 | 135 | Bogdan | FALSE |
| 136 | Stefan | TRUE | 100.50000 | 136 | Bogdan | FALSE |
| 137 | Stefan | TRUE | 100.50000 | 137 | Bogdan | FALSE |
| 138 | Stefan | TRUE | 100.50000 | 138 | Bogdan | FALSE |
| 139 | Stefan | TRUE | 100.50000 | 139 | Bogdan | FALSE |
| 140 | Stefan | TRUE | 100.50000 | 140 | Bogdan | FALSE |
| 141 | Stefan | TRUE | 100.50000 | 141 | Bogdan | FALSE |
| 142 | Stefan | TRUE | 100.50000 | 142 | Bogdan | FALSE |
| 143 | Stefan | TRUE | 100.50000 | 143 | Bogdan | FALSE |
| 144 | Stefan | TRUE | 100.50000 | 144 | Bogdan | FALSE |
| 145 | Stefan | TRUE | 100.50000 | 145 | Bogdan | FALSE |
| 146 | Stefan | TRUE | 100.50000 | 146 | Bogdan | FALSE |
| 147 | Stefan | TRUE | 100.50000 | 147 | Bogdan | FALSE |
| 148 | Stefan | TRUE | 100.50000 | 148 | Bogdan | FALSE |
| 149 | Stefan | TRUE | 100.50000 | 149 | Bogdan | FALSE |
| 200 | Stefan | TRUE | 100.50000 | 200 | Bogdan | FALSE |
| 201 | Stefan | TRUE | 100.50000 | 201 | Bogdan | FALSE |
| 202 | Stefan | TRUE | 100.50000 | 202 | Bogdan | FALSE |
| 203 | Stefan | TRUE | 100.50000 | 203 | Bogdan | FALSE |
| 204 | Stefan | TRUE | 100.50000 | 204 | Bogdan | FALSE |
| 205 | Stefan | TRUE | 100.50000 | 205 | Bogdan | FALSE |
| 206 | Stefan | TRUE | 100.50000 | 206 | Bogdan | FALSE |
| 207 | Stefan | TRUE | 100.50000 | 207 | Bogdan | FALSE |
| 208 | Stefan | TRUE | 100.50000 | 208 | Bogdan | FALSE |
| 209 | Stefan | TRUE | 100.50000 | 209 | Bogdan | FALSE |
| 210 | Stefan | TRUE | 100.50000 | 210 | Bogdan | FALSE |
| 211 | Stefan | TRUE | 100.50000 | 211 | Bogdan | FALSE |
| 212 | Stefan | TRUE | 100.50000 | 212 | Bogdan | FALSE |
| 213 | Stefan | TRUE | 100.50000 | 213 | Bogdan | FALSE |
| 214 | Stefan | TRUE | 100.50000 | 214 | Bogdan | FALSE |
| 215 | Stefan | TRUE | 100.50000 | 215 | Bogdan | FALSE |
| 216 | Stefan | TRUE | 100.50000 | 216 | Bogdan | FALSE |
| 217 | Stefan | TRUE | 100.50000 | 217 | Bogdan | FALSE |
| 218 | Stefan | TRUE | 100.50000 | 218 | Bogdan | FALSE |
| 219 | Stefan | TRUE | 100.50000 | 219 | Bogdan | FALSE |
| 220 | Stefan | TRUE | 100.50000 | 220 | Bogdan | FALSE |
| 221 | Stefan | TRUE | 100.50000 | 221 | Bogdan | FALSE |
| 222 | Stefan | TRUE | 100.50000 | 222 | Bogdan | FALSE |
| 223 | Stefan | TRUE | 100.50000 | 223 | Bogdan | FALSE |
| 224 | Stefan | TRUE | 100.50000 | 224 | Bogdan | FALSE |
| 225 | Stefan | TRUE | 100.50000 | 225 | Bogdan | FALSE |
| 226 | Stefan | TRUE | 100.50000 | 226 | Bogdan | FALSE |
| 227 | Stefan | TRUE | 100.50000 | 227 | Bogdan | FALSE |
| 228 | Stefan | TRUE | 100.50000 | 228 | Bogdan | FALSE |
| 229 | Stefan | TRUE | 100.50000 | 229 | Bogdan | FALSE |
| 230 | Stefan | TRUE | 100.50000 | 230 | Bogdan | FALSE |
| 231 | Stefan | TRUE | 100.50000 | 231 | Bogdan | FALSE |
| 232 | Stefan | TRUE | 100.50000 | 232 | Bogdan | FALSE |
| 233 | Stefan | TRUE | 100.50000 | 233 | Bogdan | FALSE |
| 234 | Stefan | TRUE | 100.50000 | 234 | Bogdan | FALSE |
| 235 | Stefan | TRUE | 100.50000 | 235 | Bogdan | FALSE |
| 236 | Stefan | TRUE | 100.50000 | 236 | Bogdan | FALSE |
| 237 | Stefan | TRUE | 100.50000 | 237 | Bogdan | FALSE |
| 238 | Stefan | TRUE | 100.50000 | 238 | Bogdan | FALSE |
| 239 | Stefan | TRUE | 100.50000 | 239 | Bogdan | FALSE |
| 240 | Stefan | TRUE | 100.50000 | 240 | Bogdan | FALSE |
| 241 | Stefan | TRUE | 100.50000 | 241 | Bogdan | FALSE |
| 242 | Stefan | TRUE | 100.50000 | 242 | Bogdan | FALSE |
| 243 | Stefan | TRUE | 100.50000 | 243 | Bogdan | FALSE |
| 244 | Stefan | TRUE | 100.50000 | 244 | Bogdan | FALSE |
| 245 | Stefan | TRUE | 100.50000 | 245 | Bogdan | FALSE |
| 246 | Stefan | TRUE | 100.50000 | 246 | Bogdan | FALSE |
| 247 | Stefan | TRUE | 100.50000 | 247 | Bogdan | FALSE |
| 248 | Stefan | TRUE | 100.50000 | 248 | Bogdan | FALSE |
| 249 | Stefan | TRUE | 100.50000 | 249 | Bogdan | FALSE |
| 300 | Stefan | TRUE | 100.50000 | 300 | Bogdan | FALSE |
| 301 | Stefan | TRUE | 100.50000 | 301 | Bogdan | FALSE |
| 302 | Stefan | TRUE | 100.50000 | 302 | Bogdan | FALSE |
| 303 | Stefan | TRUE | 100.50000 | 303 | Bogdan | FALSE |
| 304 | Stefan | TRUE | 100.50000 | 304 | Bogdan | FALSE |
| 305 | Stefan | TRUE | 100.50000 | 305 | Bogdan | FALSE |
| 306 | Stefan | TRUE | 100.50000 | 306 | Bogdan | FALSE |
| 307 | Stefan | TRUE | 100.50000 | 307 | Bogdan | FALSE |
| 308 | Stefan | TRUE | 100.50000 | 308 | Bogdan | FALSE |
| 309 | Stefan | TRUE | 100.50000 | 309 | Bogdan | FALSE |
| 310 | Stefan | TRUE | 100.50000 | 310 | Bogdan | FALSE |
| 311 | Stefan | TRUE | 100.50000 | 311 | Bogdan | FALSE |
| 312 | Stefan | TRUE | 100.50000 | 312 | Bogdan | FALSE |
| 313 | Stefan | TRUE | 100.50000 | 313 | Bogdan | FALSE |
| 314 | Stefan | TRUE | 100.50000 | 314 | Bogdan | FALSE |
| 315 | Stefan | TRUE | 100.50000 | 315 | Bogdan | FALSE |
| 316 | Stefan | TRUE | 100.50000 | 316 | Bogdan | FALSE |
| 317 | Stefan | TRUE | 100.50000 | 317 | Bogdan | FALSE |
| 318 | Stefan | TRUE | 100.50000 | 318 | Bogdan | FALSE |
| 319 | Stefan | TRUE | 100.50000 | 319 | Bogdan | FALSE |
| 320 | Stefan | TRUE | 100.50000 | 320 | Bogdan | FALSE |
| 321 | Stefan | TRUE | 100.50000 | 321 | Bogdan | FALSE |
| 322 | Stefan | TRUE | 100.50000 | 322 | Bogdan | FALSE |
| 323 | Stefan | TRUE | 100.50000 | 323 | Bogdan | FALSE |
| 324 | Stefan | TRUE | 100.50000 | 324 | Bogdan | FALSE |
| 325 | Stefan | TRUE | 100.50000 | 325 | Bogdan | FALSE |
| 326 | Stefan | TRUE | 100.50000 | 326 | Bogdan | FALSE |
| 327 | Stefan | TRUE | 100.50000 | 327 | Bogdan | FALSE |
| 328 | Stefan | TRUE | 100.50000 | 328 | Bogdan | FALSE |
| 329 | Stefan | TRUE | 100.50000 | 329 | Bogdan | FALSE |
| 330 | Stefan | TRUE | 100.50000 | 330 | Bogdan | FALSE |
| 331 | Stefan | TRUE | 100.50000 | 331 | Bogdan | FALSE |
| 332 | Stefan | TRUE | 100.50000 | 332 | Bogdan | FALSE |
| 333 | Stefan | TRUE | 100.50000 | 333 | Bogdan | FALSE |
| 334 | Stefan | TRUE | 100.50000 | 334 | Bogdan | FALSE |
| 335 | Stefan | TRUE | 100.50000 | 335 | Bogdan | FALSE |
| 336 | Stefan | TRUE | 100.50000 | 336 | Bogdan | FALSE |
| 337 | Stefan | TRUE | 100.50000 | 337 | Bogdan | FALSE |
| 338 | Stefan | TRUE | 100.50000 | 338 | Bogdan | FALSE |
| 339 | Stefan | TRUE | 100.50000 | 339 | Bogdan | FALSE |
| 340 | Stefan | TRUE | 100.50000 | 340 | Bogdan | FALSE |
| 341 | Stefan | TRUE | 100.50000 | 341 | Bogdan | FALSE |
| 342 | Stefan | TRUE | 100.50000 | 342 | Bogdan | FALSE |
| 343 | Stefan | TRUE | 100.50000 | 343 | Bogdan | FALSE |
| 344 | Stefan | TRUE | 100.50000 | 344 | Bogdan | FALSE |
| 345 | Stefan | TRUE | 100.50000 | 345 | Bogdan | FALSE |
| 346 | Stefan | TRUE | 100.50000 | 346 | Bogdan | FALSE |
| 347 | Stefan | TRUE | 100.50000 | 347 | Bogdan | FALSE |
| 348 | Stefan | TRUE | 100.50000 | 348 | Bogdan | FALSE |
| 349 | Stefan | TRUE | 100.50000 | 349 | Bogdan | FALSE |
| 400 | Stefan | TRUE | 100.50000 | 400 | Bogdan | FALSE |
| 401 | Stefan | TRUE | 100.50000 | 401 | Bogdan | FALSE |
| 402 | Stefan | TRUE | 100.50000 | 402 | Bogdan | FALSE |
| 403 | Stefan | TRUE | 100.50000 | 403 | Bogdan | FALSE |
| 404 | Stefan | TRUE | 100.50000 | 404 | Bogdan | FALSE |
| 405 | Stefan | TRUE | 100.50000 | 405 | Bogdan | FALSE |
| 406 | Stefan | TRUE | 100.50000 | 406 | Bogdan | FALSE |
| 407 | Stefan | TRUE | 100.50000 | 407 | Bogdan | FALSE |
| 408 | Stefan | TRUE | 100.50000 | 408 | Bogdan | FALSE |
| 409 | Stefan | TRUE | 100.50000 | 409 | Bogdan | FALSE |
| 410 | Stefan | TRUE | 100.50000 | 410 | Bogdan | FALSE |
| 411 | Stefan | TRUE | 100.50000 | 411 | Bogdan | FALSE |
| 412 | Stefan | TRUE | 100.50000 | 412 | Bogdan | FALSE |
| 413 | Stefan | TRUE | 100.50000 | 413 | Bogdan | FALSE |
| 414 | Stefan | TRUE | 100.50000 | 414 | Bogdan | FALSE |
| 415 | Stefan | TRUE | 100.50000 | 415 | Bogdan | FALSE |
| 416 | Stefan | TRUE | 100.50000 | 416 | Bogdan | FALSE |
| 417 | Stefan | TRUE | 100.50000 | 417 | Bogdan | FALSE |
| 418 | Stefan | TRUE | 100.50000 | 418 | Bogdan | FALSE |
| 419 | Stefan | TRUE | 100.50000 | 419 | Bogdan | FALSE |
| 420 | Stefan | TRUE | 100.50000 | 420 | Bogdan | FALSE |
| 421 | Stefan | TRUE | 100.50000 | 421 | Bogdan | FALSE |
| 422 | Stefan | TRUE | 100.50000 | 422 | Bogdan | FALSE |
| 423 | Stefan | TRUE | 100.50000 | 423 | Bogdan | FALSE |
| 424 | Stefan | TRUE | 100.50000 | 424 | Bogdan | FALSE |
| 425 | Stefan | TRUE | 100.50000 | 425 | Bogdan | FALSE |
| 426 | Stefan | TRUE | 100.50000 | 426 | Bogdan | FALSE |
| 427 | Stefan | TRUE | 100.50000 | 427 | Bogdan | FALSE |
| 428 | Stefan | TRUE | 100.50000 | 428 | Bogdan | FALSE |
| 429 | Stefan | TRUE | 100.50000 | 429 | Bogdan | FALSE |
| 430 | Stefan | TRUE | 100.50000 | 430 | Bogdan | FALSE |
| 431 | Stefan | TRUE | 100.50000 | 431 | Bogdan | FALSE |
| 432 | Stefan | TRUE | 100.50000 | 432 | Bogdan | FALSE |
| 433 | Stefan | TRUE | 100.50000 | 433 | Bogdan | FALSE |
